,PV generation,day_length,sunrise_seconds,sunset_seconds,hour_cos,hour_sin,solar_angle
3881,0.0,13.089722222222225,17618,64741,0.9659258262890684,0.2588190451025207,-18.558344648555124
3882,0.0,13.089722222222225,17618,64741,0.8660254037844387,0.4999999999999999,-9.508562835305586
3883,0.0,13.089722222222225,17618,64741,0.7071067811865476,0.7071067811865475,0.7079136763565099
3884,0.0,13.089722222222225,17618,64741,0.5000000000000001,0.8660254037844386,10.4291932170867
3885,0.2790000000004511,13.089722222222225,17618,64741,0.2588190451025207,0.9659258262890684,20.391240060420795
3886,1.5590000000001965,13.089722222222225,17618,64741,6.123233995736766e-17,1.0,29.87411661099496
3887,4.425999999999476,13.089722222222225,17618,64741,-0.2588190451025206,0.9659258262890684,38.27817341967871
3888,6.106000000000677,13.089722222222225,17618,64741,-0.4999999999999998,0.8660254037844387,44.76799841052932
3889,10.57799999999952,13.089722222222225,17618,64741,-0.7071067811865475,0.7071067811865476,48.29483925973435
3890,9.44000000000051,13.089722222222225,17618,64741,-0.8660254037844387,0.4999999999999999,48.040816245965054
3891,8.719999999999345,13.089722222222225,17618,64741,-0.9659258262890682,0.258819045102521,44.07390916728726
3892,9.556999999999787,13.089722222222225,17618,64741,-1.0,1.2246467991473532e-16,37.28459493757773
3893,7.59900000000016,13.089722222222225,17618,64741,-0.9659258262890684,-0.2588190451025208,28.70888085723207
3894,6.899000000000342,13.089722222222225,17618,64741,-0.8660254037844388,-0.4999999999999997,19.147626198020205
3895,2.2789999999995416,13.089722222222225,17618,64741,-0.7071067811865479,-0.7071067811865471,9.180997969728883
3896,0.6860000000006039,13.089722222222225,17618,64741,-0.5000000000000004,-0.8660254037844384,-0.9510378529553016
3897,0.0609999999996944,13.089722222222225,17618,64741,-0.2588190451025206,-0.9659258262890684,-10.618453938274207
3898,0.0,13.089722222222225,17618,64741,-1.8369701987210294e-16,-1.0,-19.4935418631214
3899,0.0,13.089722222222225,17618,64741,0.2588190451025203,-0.9659258262890684,-27.045439375543605
3900,0.0,13.089722222222225,17618,64741,0.5000000000000001,-0.8660254037844386,-32.61541231992939
3901,0.0,13.089722222222225,17618,64741,0.7071067811865474,-0.7071067811865477,-35.50993897881478
3902,0.0,13.14638888888889,17499,64826,0.8660254037844384,-0.5000000000000004,-35.266048415199364
3903,0.0,13.14638888888889,17499,64826,0.965925826289068,-0.2588190451025215,-31.92523782799079
3904,0.0,13.14638888888889,17499,64826,1.0,0.0,-26.005558498795647
3905,0.0,13.14638888888889,17499,64826,0.9659258262890684,0.2588190451025207,-18.20753975715007
3906,0.0,13.14638888888889,17499,64826,0.8660254037844387,0.4999999999999999,-9.171735794416213
3907,0.0,13.14638888888889,17499,64826,0.7071067811865476,0.7071067811865475,0.9955474197593764
3908,0.0,13.14638888888889,17499,64826,0.5000000000000001,0.8660254037844386,10.752507378172282
3909,0.2030000000004292,13.14638888888889,17499,64826,0.2588190451025207,0.9659258262890684,20.721069976255947
3910,0.5399999999999636,13.14638888888889,17499,64826,6.123233995736766e-17,1.0,30.2164166541301
3911,1.6229999999995923,13.14638888888889,17499,64826,-0.2588190451025206,0.9659258262890684,38.63858473265194
